filename,movie_name,sentiment,key_themes,named_entities,emotional_tone,star_rating
791_4.txt,The Box,Negative,Plot;Acting;N/A,Cameron Diaz (Actor); James Marsden (Actor); Richard Kelly (Director),Frustration,N/A
793_1.txt,N/A,Negative,Plot;Acting;N/A,N/A,Frustration,6.5/10
794_1.txt,THE BOX (2009),Negative,Plot;Acting,Cameron Diaz (Actor); James Marsden (Actor); Frank Langella (Actor); James Rebhorn (Actor); Holmes Osborne (Actor); Sam Oz Stone (Actor); Celia Weston (Actor); Richard Kelly (Director),Disappointment,N/A
800_3.txt,N/A,Negative,Plot,Richard Kelly (Director),Frustration,N/A
802_1.txt,N/A,Negative,Acting;Plot;Cinematography,N/A,Frustration,N/A
805_1.txt,N/A,Negative,Acting;Plot;Special Effects,Roger Corman (Director);,Disappointment,N/A
806_1.txt,N/A,Negative,Acting;Plot,Robin Williams (Actor); N/A,Frustration,N/A
807_3.txt,N/A,Negative,Acting;Plot,Arthur Hunnicutt (Actor),Disappointment,N/A
819_1.txt,N/A,Negative,Acting;Plot,N/A,Frustration,N/A
822_1.txt,Ali G Indahouse,Negative,Acting;Plot;N/A,Ali G (Actor); N/A; N/A,Frustration,1/10
826_3.txt,Ali G Indahouse,Negative,Acting;Plot,Ali G (Actor); Charles Dance (Actor),Disappointment,N/A
839_4.txt,N/A,Negative,Plot;Acting;Cinematography,Gilbert Roland (Actor); Eddie Burns (Actor); Christopher Lee (Actor),Disappointment,N/A
842_1.txt,N/A,Negative,Plot;Acting;N/A,Tara Fitzgerald (Actor); Laura Fairly (Actor); N/A,Frustration,N/A
843_1.txt,The Woman in White,Negative,Plot;Acting,N/A,Frustration,N/A
845_2.txt,Captain Corelli's Mandolin,Negative,Cinematography;Acting;Plot,N/A,Frustration,N/A
847_2.txt,N/A,Negative,Acting;Cinematography,Nicholas Cage (Actor); Penelope Cruz (Actor); John Hurt (Actor),Disappointment,N/A
858_4.txt,The Duke,Neutral,Plot;Acting;Cinematography,John Neville (Actor); Oliver Muirhead (Actor); Sophie Heyman (Actor); Courtnee Draper (Actor); James Doohan (Actor); Phillip Spink (Director),Nostalgia,N/A
859_1.txt,N/A,Negative,Acting;Plot,Michael Gross (Actor); David Hasselhoff (Actor); N/A,Disappointment,N/A
860_4.txt,N/A,Negative,Plot;Animation,N/A,Disappointment,N/A
863_4.txt,N/A,Negative,Acting;Plot;N/A,Kathy Bates (Actor);N/A;N/A,Disappointment,N/A
864_2.txt,N/A,Negative,Acting;Plot;Cinematography,Carlos Salazar Herrera (Author);Oliver Stone (Director),Disappointment,N/A
865_3.txt,Caribe,Negative,Plot;Acting,Esteban (Director);N/A;N/A,Frustration,N/A
866_2.txt,N/A,Negative,Acting;Plot;Cinematography,Perrugorria (Actor); N/A (Director); N/A (Studio),Frustration,N/A
878_2.txt,N/A,Negative,Acting;Plot;Setting,Richard Gere (Actor); Diane (Actor),Disappointment,N/A
881_4.txt,N/A,Negative,Plot;Acting,Richard Gere (Actor); Diane Lane (Actor),Frustration,N/A
882_2.txt,Nights in Rodanthe,Negative,Plot;Acting;N/A,Richard Gere (Actor); Diane Lane (Actor); Viola Davis (Actor); Nicholas Sparks (Writer),Frustration,N/A
883_4.txt,N/A,Negative,Acting;Plot;Romance,Diane Lane (Actor); Richard Gere (Actor),Disappointment,N/A
885_3.txt,Unfaithful,Negative,Plot;Acting;N/A,Richard Gere (Actor);Diane Lane (Actor);N/A,Disappointment,N/A
887_2.txt,N/A,Positive,Plot,N/A,Nostalgia,N/A
898_3.txt,Barnens O,Negative,Soundtrack;Plot;Acting,Jean Michel Jarre (Composer),Frustration,N/A
89_3.txt,Artificial Melodrama,Negative,Acting;Plot;Cinematography,Ida Lupino (Actor); Robert Ryan (Actor); Harry Horner (Director); Mel Dinelli (Writer),Disappointment,1
900_1.txt,N/A,Negative,Plot;Acting,Drew Barrymore (Actor),Frustration,N/A
902_3.txt,Motorama,Negative,Plot;Acting,N/A,Frustration,N/A
904_3.txt,Motorama,Negative,Plot;Acting,Joe Minion (Director); Cynthia King (Actor); N/A,Disappointment,N/A
906_4.txt,Tim Burton's Fantasies,Negative,Cinematography;Acting,Tim Burton (Director),Frustration,N/A
90_2.txt,N/A,Negative,Acting;Plot;N/A,Ida Lupino (Actor); Robert Ryan (Actor),Frustration,N/A
91_4.txt,"Beware, My Lovely",Negative,Acting;Plot;Cinematography,Robert Ryan (Actor); Ida Lupino (Actor); Harry Horner (Director); Collier Young (Producer); Ida Lupino (Producer); The Filmmakers (Production Company); RKO Radio Pictures (Studio),Disappointment,4
920_1.txt,N/A,Negative,Acting;Plot,Jeff Garlin (Actor); Sarah Silverman (Actor); Bonnie Hunt (Actor),Frustration,N/A
922_3.txt,N/A,Negative,Acting;Plot;Soundtrack,N/A,Frustration,N/A
924_4.txt,A Travesty,Negative,Acting;Plot,William H. Macy (Actor); Adam Arkin (Actor); James Cromwell (Actor); TNT (Studio),Disappointment,N/A
926_4.txt,House of Wax,Negative,Cinematography;Acting;Plot,Elisha Cuthbert (Actor); Jaume Collet-Serra (Director); N/A,Frustration,N/A
927_3.txt,House of Wax,Negative,Acting;Plot;Cinematography,Paris Hilton (Actor); Robert Ri'chard (Actor); Brian Van Holt (Actor); Jaume Collet-Serra (Director); Vincent Price (Actor); Lon Chaney (Actor),Disappointment,N/A
92_1.txt,N/A,Negative,Acting;Soundtrack,Ice-T (Actor);,Frustration,1
941_2.txt,N/A,Negative,Plot;Acting,N/A,Frustration,N/A
943_3.txt,N/A,Negative,Plot;Acting,N/A,Disappointment,N/A
945_2.txt,N/A,Negative,Plot;Acting;N/A,N/A,Frustration,N/A
947_3.txt,My Giant,Negative,Acting;Plot;N/A,Billy Crystal (Actor); George C. Scott (Actor); Walt Disney Pictures (Studio),Disappointment,N/A
94_2.txt,N/A,Negative,Acting;Plot;Cinematography,Ice-T (Actor); Corrupt (Actor),Disappointment,N/A
958_4.txt,D.O.A.,Negative,Plot;Acting;Soundtrack,Dennis Quaid (Actor); Meg Ryan (Actor); David Greene (Director),Frustration,N/A
963_2.txt,The Snow Queen,Negative,Plot;Acting;N/A,N/A,Frustration,N/A
965_3.txt,The Snow Queen,Negative,Plot;Acting;Cinematography,Bridget Fonda (Actor); N/A; N/A,Disappointment,N/A
967_2.txt,Showtime,Negative,Acting;Plot;N/A,Robert De Niro (Actor); Eddie Murphy (Actor); N/A,Disappointment,N/A
96_1.txt,N/A,Negative,Acting;Cinematography;Plot,Bogdonovitch (Director),Frustration,N/A
981_1.txt,The Swarm,Negative,Acting;Plot,N/A,Disappointment,N/A
983_4.txt,Black Sabbath: The Last Supper,Negative,Soundtrack;Cinematography,Black Sabbath (Musician); Ozzy Osbourne (Actor); Jeb Brien (Director); Monica Hardiman (Director); Wyatt Smith (Editor),Frustration,N/A
985_4.txt,The Buddy Holly Story,Negative,Acting;Plot;Soundtrack,Gary Busey (Actor); Don McDougall (Director);,Frustration,N/A
987_4.txt,N/A,Negative,Plot;Acting;N/A,N/A,Frustration,N/A
998_2.txt,N/A,Negative,Plot,N/A,Frustration,N/A
9_4.txt,Darling Lili,Negative,Cinematography;Acting;Soundtrack,Julie Andrews (Actor); Rock Hudson (Actor); Blake Edwards (Director); Paramount Pictures (Studio),Frustration,N/A
0_10.txt,The Guardian,Positive,Acting;Plot;Emotional Impact,Ashton Kutcher (Actor); Kevin Costner (Actor); N/A,Satisfaction,N/A
1000_9.txt,N/A,Positive,Acting;Plot,Keira Knightley (Actor); Sienna Miller (Actor),Frustration,N/A
100_10.txt,N/A,Positive,Acting;Cinematography;Plot,Noonan (Actor);Picasso (Artist),Satisfaction,N/A
101_9.txt,N/A,Positive,Plot;Acting,N/A,Excitement,N/A
102_8.txt,Bullet In The Brain,Positive,Plot;Acting,N/A,Frustration,N/A
103_10.txt,Take Up and Read,Positive,Cinematography;Acting;Plot,Tom Noonan (Actor); Von Ancken (Director); N/A,Excitement,N/A
104_10.txt,N/A,Positive,Acting,Shabana Azmi (Actor); N/A (Director); N/A (Studio),Excitement,N/A
105_8.txt,N/A,Positive,Plot;Acting,N/A,Satisfaction,N/A
106_9.txt,FIRE,Positive,Acting;Plot;Cinematography,Shabana Azmi (Actor); Deepa Mehta (Director); N/A,Satisfaction,9/10
107_10.txt,Fire,Positive,Acting;Cinematography;Plot,Shabana Azmi (Actor); Nandita Das (Actor); Deepa Mehta (Director),Satisfaction,N/A
108_10.txt,Fire,Positive,Plot;Acting;Soundtrack,Deepa Mehta (Director); A.R. Rahman (Music Composer); Shabana Azmi (Actor); Nandita Das (Actor),Frustration,N/A
109_8.txt,N/A,Negative,Acting;Plot,N/A,Frustration,N/A
10_7.txt,N/A,Positive,Acting;Plot,Costner (Actor); Kutcher (Actor),Disappointment,N/A
110_10.txt,Fire,Positive,Acting;Soundtrack;Plot,Deepa Mehta (Director); Shabana Azmi (Actor); Nandita Das (Actor); A.R. Rahman (Music Composer),Satisfaction,N/A
111_10.txt,N/A,Positive,Plot;Acting;N/A,N/A,Satisfaction,N/A
112_10.txt,Water,Positive,Plot;Acting;N/A,Deepa Mehta (Director); Shabana Azmi (Actor); Nandita Das (Actor); Kulbhushan Kharbanda (Actor); Javed Jaffrey (Actor); Alice Poon (Actor),Satisfaction,N/A
113_8.txt,Fire,Positive,Acting;Plot;Cinematography,Shabana Azmi (Actor); Nandita Das (Actor); Deepa Mehta (Director),Excitement,N/A
114_10.txt,N/A,Positive,Acting;Plot,Deepa Mehta (Director),Satisfaction,N/A
115_9.txt,N/A,Neutral,Plot,N/A,Frustration,N/A
116_10.txt,Fire,Positive,Plot;Acting;N/A,N/A,Satisfaction,N/A
117_10.txt,N/A,Positive,Responsibility;Duty;Character Development,N/A,Satisfaction,N/A
118_10.txt,Fire,Positive,Cinematography;Acting;Plot,N/A,Satisfaction,N/A
119_9.txt,Fire,Positive,Plot;Acting;Writing,Deepa Mehta (Director); Shabana Azmi (Actor); Nandita Das (Actor),Satisfaction,N/A
11_8.txt,The Guardian,Positive,Acting;Plot;N/A,Ashton Kutcher (Actor); Kevin Costner (Actor); N/A,Satisfaction,N/A
120_9.txt,FIRE,Positive,Cinematography;Acting;Plot,Deepa Mehta (Director); Shabana Azmi (Actor); Nandita Das (Actor),Satisfaction,N/A
121_8.txt,Fire,Positive,Plot;Acting;Soundtrack,Deepa Mehta (Director); Sita (Actor); Radha (Actor),Satisfaction,N/A
122_8.txt,N/A,Neutral,Acting;Plot,N/A,Frustration,N/A
123_10.txt,N/A,Positive,Acting;Plot;N/A,N/A;N/A;N/A,Satisfaction,N/A
124_10.txt,N/A,Positive,Acting;Plot;Themes,N/A,Satisfaction,N/A
125_7.txt,Fire,Mixed,Acting;Plot;Screenplay,Deepa Mehta (Director); Shabana Azmi (Actor); Nandita Das (Actor); Saeed Jaffrey (Actor); Anupam Kher (Actor); Mrinal Sen (Director); Gautam Ghose (Director); Benegal (Director),Frustration,N/A
126_10.txt,N/A,Positive,Tradition;Gender Roles;Sexuality,N/A,Satisfaction,N/A
127_10.txt,N/A,Positive,Cinematography;Emotional Content,N/A,Satisfaction,8.75
128_10.txt,Fire,Positive,Plot;Acting;N/A,N/A,Satisfaction,N/A
129_9.txt,N/A,Positive,Plot;Acting;N/A,N/A,Satisfaction,N/A
12_9.txt,The Guardian,Positive,Acting;Plot;N/A,Kevin Costner (Actor); Ashton Kutcher (Actor); N/A,Satisfaction,N/A
130_9.txt,Fire,Positive,Acting;Plot;N/A,Shabana Azmi (Actor);N/A;N/A,Satisfaction,N/A
131_7.txt,N/A,Positive,Acting;Plot;Culture,Nandita Das (Actor); Shabana Azmi (Actor),N/A,N/A
132_9.txt,Fire,Positive,Plot;Acting;N/A,N/A,Frustration,N/A
133_8.txt,Thirst,Positive,Cinematography;Acting;Plot,Kang-ho Song (Actor); OK-bin Kim (Actor); Park Chan-wook (Director),Satisfaction,N/A
134_8.txt,Chan-wook Park's New Film,Positive,Plot;Acting;Romance,Chan-wook Park (Director); Emile Zola (Author); N/A,Satisfaction,N/A
135_9.txt,Thirst,Positive,Cinematography;Plot;Soundtrack,Chan-wook Park (Director); Sang-hyeon (Actor); Tae-Joo (Actor),Satisfaction,N/A
136_9.txt,N/A,Positive,Plot;Acting;Cinematography,N/A,Satisfaction,N/A
137_7.txt,Thirst,Positive,Plot;Acting;Cinematography,Park Chan-wook (Director); Emile Zola (Author),Excitement,N/A
138_8.txt,Thirst,Positive,Acting;Cinematography;Plot,N/A,Satisfaction,N/A
139_9.txt,Thirst (Bakjwi),Negative,Plot;Acting;N/A,N/A,Disappointment,N/A
13_9.txt,The Guardian,Positive,Acting;Plot;N/A,Ashton Kutcher (Actor); Kevin Costner (Actor); N/A,Satisfaction,N/A
140_9.txt,Bakjwi,Positive,Acting;Plot;Cinematography,Kanh-ho Song (Actor); OK-vin Kim (Actress); Chan-wook Park (Director),Satisfaction,N/A
141_8.txt,Bakjwi,Positive,Plot;Themes;Acting,N/A,Satisfaction,N/A
142_8.txt,Thirst,Positive,Cinematography;Plot;Acting,Chan-wook Park (Director);,Excitement,N/A
143_8.txt,Thirst,Positive,Plot;Acting;Cinematography,Chan-wook Park (Director); OK-vin Kim (Actor); Kang-ho Song (Actor); Ha-kyun Shin (Actor); Hae-sook Kim (Actor),Satisfaction,N/A
144_9.txt,N/A,Positive,Plot;Acting,N/A,Satisfaction,N/A
145_9.txt,Thirst,Positive,Cinematography;Acting;Plot,Park Chan-Wook (Director); N/A; N/A,Satisfaction,N/A
146_8.txt,N/A,Positive,Cinematography;Plot;Acting,Chan-Wook (Director),Excitement,N/A
147_10.txt,Thirst,Positive,Cinematography;Plot;Acting,Park Chan Wook (Director);,Satisfaction,N/A
148_9.txt,Thirst,Positive,Plot;Cinematography;Acting,Park Chun-wook (Director),Excitement,N/A
149_9.txt,Thirst,Positive,Plot;Acting;Themes,Chan-wook Park (Director); Kang-ho Song (Actor); OK-vin Kim (Actor),Satisfaction,N/A
14_8.txt,The Guardian,Positive,Acting;Plot;Cinematography,Kevin Costner (Actor); Ashton Kutcher (Actor); Clancy Brown (Actor); N/A (Director); N/A (Studio),Satisfaction,N/A
150_9.txt,Thirst,Positive,Cinematography;Acting;Plot,Chanwook Park (Director); Song Kang-ho (Actor); Kim Ok-vin (Actor),Excitement,9.5/10
151_8.txt,N/A,Positive,Acting;Plot;Cinematography,Chan-wook Park (Director),Excitement,N/A
152_10.txt,The Host,Positive,Acting;Plot;Cinematography,Kang-ho Song (Actor); OK-bin Kim (Actor); Ha-kyun Shin (Actor); Bong Joon-ho (Director),Excitement,N/A
153_8.txt,Bakjwi,Positive,Cinematography;Plot;Acting,Park Chan-wook (Director); Father Hyeon (Character); Tae-ju (Character),Satisfaction,N/A
154_9.txt,The Handmaiden,Positive,Cinematography;Acting;Plot,Park Chan-wook (Director); Kim Min-hee (Actor); Ha Jung-woo (Actor),Excitement,N/A
155_8.txt,Thirst,Neutral,Plot;Acting;N/A,Park Chan-Wook (Director); N/A; N/A,Frustration,N/A
156_9.txt,Thirst,Positive,Cinematography;Acting;Plot,Chan-wook Park (Director); Kang-ho Song (Actor); Ha-kyun Shin (Actor); OK-vin Kim (Actor),Excitement,N/A
157_10.txt,Thirst,Positive,Plot;Acting;Cinematography,Park Chan-Wook (Director); N/A; N/A,Excitement,N/A
158_9.txt,Thirst,Positive,Cinematography;Acting;Plot,Park Chan Wook (Director),Disappointment,9/10
159_10.txt,Thirst,Positive,Cinematography;Acting;Plot,Chan-wook Park (Director); Lady Vengeance (Movie); Sympathy for Mr. Vengeance (Movie); Let the Right One In (Movie),Excitement,N/A
15_10.txt,The Guardian,Positive,Acting;Plot;N/A,Kevin Costner (Actor); Ashton Kutcher (Actor); N/A,Satisfaction,N/A
160_10.txt,Thirst,Positive,Cinematography;Acting;Plot,Chan-wook Park (Director); OK-vin Kim (Actor); N/A,Excitement,N/A
161_7.txt,Bloody Birthday,Positive,Plot;Acting;Suspense,N/A,Satisfaction,N/A
162_8.txt,Bloody Birthday,Neutral,Plot;Nudity,N/A,Nostalgia,N/A
163_7.txt,N/A,Positive,Plot;Acting,N/A,Satisfaction,N/A
164_7.txt,N/A,Positive,Plot;Acting;Eye Candy,Julie Brown (Actor); MTV-J Julie Brown (Actor); Michael Dudikoff (Actor); Lori Lethin (Actor); Timmy (Actor); Max Rosenberg (Producer); Ed Hunt (Director); Sylvia Wright (Actor),Nostalgia,N/A
165_7.txt,Bloody Birthday,Positive,Acting;Plot;Soundtrack,Elizabeth Hoy (Actor); Billy Jacoby (Actor); Andy Freeman (Actor); Susan Strasberg (Actor); Jose Ferrer (Actor); K.C. Martel (Actor); Julie Brown (Actor); Ellen Geer (Actor); Michael Dudikoff (Actor); Cyril O'Reilly (Actor); Joe Penny (Actor); William Boyett (Actor); Ed Hunt (Director); Barry Pearson (Writer); Arlon Obers (Music),Nostalgia,7/10
166_7.txt,Bloody Birthday,Positive,Plot;Acting;N/A,N/A,Satisfaction,N/A
167_10.txt,Bloody Birthday,Positive,Acting;Plot;N/A,Andy Freeman (Actor); Billy Jayne (Actor); Elizabeth Hoy (Actor);,N/A,N/A
168_8.txt,N/A,Positive,Acting;Plot;N/A,Ed Hunt (Director); Jose Ferror (Actor); Joe Penny (Actor); Lori Lethin (Actor); Susan Strasberg (Actor); Michael Dudikoff (Actor); Cyril O'Reilly (Actor); Billy Jacoby (Actor); Andy Freeman (Actor); Elizabeth Hoy (Actor); Julie Brown (Actor),Satisfaction,N/A
169_7.txt,N/A,Positive,Plot;Acting,Curtis (Actor),Nostalgia,N/A
16_8.txt,N/A,Positive,Acting;Plot;N/A,Kevin Costner (Actor); Ashton Kutcher (Actor); N/A,Satisfaction,N/A
170_7.txt,Bloody Birthday,Positive,Acting;Plot;N/A,George Clooney (Actor); Julie Brown (Actor); N/A,Nostalgia,N/A
171_7.txt,Bloody Birthday,Positive,Plot;Acting;N/A,Elizabeth Hoy (Actor); K.C. Martel (Actor); Julie Brown (Actor); Susan Strasberg (Actor); Jose Ferrer (Actor),Satisfaction,N/A
172_7.txt,The Slumber Party Massacre,Positive,Plot;Acting,Just Say Julie Brown (Actor);,Nostalgia,N/A
173_7.txt,Children of the Corn,Positive,Plot;Acting,Bud Cort (Actor); Jake Blues (Actor); Julie Brown (Actor),Nostalgia,N/A
174_7.txt,Bloody Birthday,Positive,Plot;Acting;Soundtrack,Ed Hunt (Director); Julie Brown (Actor); Joe Penny (Actor),Nostalgia,N/A
175_8.txt,The Lost Skeleton of Cadavra,Positive,Cinematography;Animation,Columbia Pictures (Studio),Nostalgia,N/A
176_9.txt,Skeleton Frolics,Positive,Cinematography;Plot;Acting,Walt Disney (Director); Ub Iwerks (Animator); Columbia (Studio),Nostalgia,N/A
177_8.txt,Skeleton Frolics,Neutral,Cinematography;Soundtrack;Plot,Ub Iwerks (Director); Joe DeNat (Music Composer); Carl W. Stalling (Music Composer); Walt Disney (Director); Columbia Pictures (Studio),Nostalgia,8/10
178_10.txt,N/A,Positive,Acting;Plot,Alyssa (Actor),Nostalgia,10/10
179_10.txt,Goldrush: A Real Life Alaskan Adventure,Positive,Acting;Plot;N/A,Alyssa Milano (Actor); Bruce Campbell (Actor); N/A,Excitement,10/10
17_8.txt,N/A,Positive,Acting,Tom Courtenay (Actor); Peter Finch (Actor); N/A,Satisfaction,N/A
180_10.txt,N/A,Positive,Plot;Acting;Cinematography,Alyssa Milano (Actor);N/A;N/A,Nostalgia,N/A
181_10.txt,The Cranes Are Flying,Positive,Cinematography;Plot;Acting,Aleksey Batalov (Actor); Tatyana Samojlova (Actor); Aleksandr Shvorin (Actor); Sergei Urusevsky (Cinematographer),Nostalgia,N/A
182_10.txt,N/A,Positive,Cinematography;Acting;Plot,Veronika (Actor);Eisenstein (Director);Tisse (Cinematographer),Satisfaction,N/A
183_10.txt,Letyat zhuravli,Positive,Cinematography;Acting;Plot,N/A,Nostalgia,N/A
184_9.txt,The Cranes Are Flying,Negative,Cinematography;Acting,Mikhail Kalatozov (Director);  Aleksandr Urusevsky (Cinematographer),Disappointment,N/A
185_10.txt,The Cranes are Flying,Positive,Plot;Acting;N/A,Tatiana Samoylova (Actor);Aleksey Batalov (Actor);N/A,Nostalgia,N/A
186_9.txt,The Cranes Are Flying,Positive,Cinematography;Acting;Plot,Tatiana Samoilova (Actor); Vivien Leigh (Actor); Bjork (Actor),Nostalgia,N/A
187_10.txt,The Cranes are Flying,Positive,Cinematography;Acting;Plot,Mikhail Kalatozov (Director); Tatyana Samojlova (Actor); N/A,Nostalgia,N/A
188_10.txt,The Cranes Are Flying,Positive,Cinematography;Acting;Plot,Tatyana Samojlova (Actor); Mikhail Kalatozov (Director); Mosfilm (Studio),Satisfaction,N/A
189_9.txt,N/A,Positive,Cinematography;Acting,Tatyana Samojlova (Actor);,Satisfaction,N/A
18_8.txt,The Dresser,Positive,Acting;Cinematography;Plot,Tom Courtenay (Actor); Albert Finney (Actor); Peter Yates (Director),Satisfaction,7.7
190_9.txt,N/A,Positive,Cinematography;Plot,Sergei Urusevsky (Director); N/A; N/A,Satisfaction,N/A
191_9.txt,The Cranes are Flying,Positive,Cinematography;Acting;Plot,Mikhail Kalatozov (Director); Viktor Rozov (Screenwriter); Antonina Bogdanova (Actor); Vasili Merkuryev (Actor); Aleksey Batalov (Actor); Aleksandr Shvorin (Actor); Tatyana Samojlova (Actor); Sergei Urusevsky (Cinematographer),Nostalgia,N/A
192_10.txt,The Cranes Are Flying,Positive,Cinematography;Acting;Plot,Mikhail Kalatozov (Director); Tatyana Samojlova (Actor),Satisfaction,10/10
193_9.txt,Circle,Negative,Plot;Theme,N/A,Frustration,N/A
194_7.txt,The Cranes Are Flying,Negative,Cinematography;Plot;Acting,Mikheil Chiaureli (Director); Boris Bolkonsky (Actor); Tatyana Samoilova (Actor),Frustration,N/A
195_10.txt,The Cranes Are Flying,Positive,Acting;Plot;Emotional Impact,Tatiana Samoilova (Actor); Boris  (Actor); Mark Bernes (Actor); Mikhail Kalatozov (Director),Nostalgia,N/A
196_9.txt,The Cranes are Flying,Positive,Cinematography;Plot;Acting,Mikhail Kalatozov (Director); Viktor Rozov (Writer); Tatyana Samojlova (Actor); Aleksey Batalov (Actor); Aleksandr Shvorin (Actor); Sergei Urusevsky (Cinematographer),Nostalgia,N/A
197_10.txt,The Cranes Are Flying,Positive,Acting;Cinematography;Plot,Tatiana Samoilova (Actor); Aleksei Batalov (Actor); Vasili Merkuryev (Actor); Mikhail Kalatozov (Director),Nostalgia,N/A
198_7.txt,The Cranes Are Flying,Positive,Cinematography;Acting;Plot,Tatiana Samoilova (Actor); Mikhail Kalatozov (Director); Mosfilm (Studio),Nostalgia,N/A
199_8.txt,N/A,Positive,Cinematography;Plot,N/A,Nostalgia,N/A
19_10.txt,The Dresser,Positive,Acting;Plot;Cinematography,Albert Finney (Actor); Tom Courtenay (Actor); Peter Yates (Director),Nostalgia,N/A
1_10.txt,The Guardian,Positive,Plot;Acting;N/A,N/A,Satisfaction,20
200_8.txt,The Cranes Are Flying,Positive,Cinematography;Acting;Plot,Tatyana Samojlova (Actor); Mikhail Kalatozov (Director); N/A,Nostalgia,N/A
201_9.txt,The Cranes Are Flying,Positive,Cinematography;Acting;Plot,Tatyana Samoilova (Actor); Alexei Batalov (Actor); Mark Bernes (Actor); Mikhail Kalatozov (Director),Nostalgia,N/A
202_9.txt,Letyat zhuravli,Positive,Cinematography;Acting;Plot,T. Samojlova (Actor); Aleksey Batalov (Actor); A. Shvorin (Actor),Nostalgia,9
203_10.txt,Cranes are Flying,Positive,Cinematography;Plot;Acting,Sergei Urusevsky (Director); Tatiana Samoilova (Actor); N/A,Nostalgia,N/A
204_9.txt,N/A,Positive,Cinematography;Soundtrack;Plot,N/A,Satisfaction,N/A
205_10.txt,N/A,Positive,Cinematography;Acting;N/A,N/A;N/A;N/A,Satisfaction,N/A
206_10.txt,Letjat zhuravli,Positive,Cinematography;Acting;Plot,N/A,Nostalgia,N/A
207_9.txt,N/A,Positive,Plot;War;Love,N/A,Nostalgia,N/A
208_10.txt,N/A,Positive,Acting;Cinematography;Plot,N/A,Satisfaction,N/A
209_10.txt,The Cranes Are Flying,Positive,Cinematography;Plot;Acting,Mikhail Kalatozov (Director); Sergei Uresevsky (Cinematographer); Tatyana Samoilova (Actor),Nostalgia,N/A
20_9.txt,N/A,Positive,Acting;Plot;Cinematography,Albert Finney (Actor); Richard Attenborough (Actor);  Sir Michael Caine (Actor),Nostalgia,8.6
210_9.txt,The Cranes are Flying,Positive,Cinematography;Plot,Andrei Tarkovsky (Director); Soviet Union (Studio),Nostalgia,N/A
211_10.txt,Police Squad!,Positive,Acting;Plot;Nostalgia,Leslie Nielsen (Actor); Alan North (Actor); Peter Lupus (Actor); William Duell (Actor); OJ Simpson (Actor); ABC (Studio),Nostalgia,N/A
212_7.txt,Police Squad!,Positive,Acting;Plot;Humor,Leslie Nielsen (Actor);  (Director); ABC (Studio),Nostalgia,N/A
213_10.txt,Police Squad!,Positive,Acting;Plot;Cinematography,Leslie Nielsen (Actor); Jim Abrahams (Director); David Zucker (Director); Jerry Zucker (Director),Nostalgia,N/A
214_9.txt,Police Squad!,Positive,Acting;Plot;N/A,Leslie Nielsen (Actor); Alan North (Actor); Peter Lupus (Actor); William Duell (Actor); Dick Clark (Actor); Dr. Joyce Brothers (Actor); Tommy LaSorda (Actor); Zucker Brothers (Director),Nostalgia,N/A
215_8.txt,Police Squad!,Positive,Acting;Plot;Humor,Leslie Nielsen (Actor);  (Director);  (Studio),Nostalgia,N/A
216_10.txt,The Naked Gun,Positive,Acting;Plot;N/A,Leslie Nielsen (Actor); Mel Brooks (Director); N/A,Nostalgia,N/A
217_8.txt,Police Squad!,Positive,Acting;Comedy;N/A,Leslie Nielsen (Actor); Alan North (Actor); Rex Hamilton (Actor),Nostalgia,7/10
218_10.txt,Police Squad!,Positive,Acting;Plot;N/A,Leslie Nielson (Actor); Jim Abrahams (Director); N/A,Nostalgia,N/A
219_8.txt,POLICE SQUAD!,Positive,Acting;Soundtrack;Plot,Jim Abrahams (Director); David Zucker (Director); Jerry Zucker (Director); Leslie Nielsen (Actor); Robert Stack (Actor); Quinn Martin (Studio),Nostalgia,N/A
21_9.txt,The Dresser,Positive,Acting;Plot,Albert Finney (Actor); Tom Courtenay (Actor); Ronald Harwood (Director);,Satisfaction,N/A
220_10.txt,Police Squad!,Positive,Plot;Acting;N/A,Leslie Nielsen (Actor);  ;  ,Nostalgia,N/A
221_9.txt,Police Squad!,Positive,Acting;Plot,Leslie Nielsen (Actor); David Zucker (Director); Jerry Zucker (Director); Jim Abrahams (Director); ABC (Studio),Nostalgia,N/A
222_10.txt,Police Squad!,Positive,Acting;Humor;Plot,Leslie Nielsen (Actor); David Zucker (Director);,Nostalgia,N/A
223_10.txt,Police Squad!,Positive,Acting;Plot;N/A,Jim Abrahams (Director);Jerry Zucker (Director);David Zucker (Director);Leslie Nielsen (Actor);William Shatner (Actor);N/A,Nostalgia,N/A
224_10.txt,Police Squad!,Positive,Acting;Plot,Leslie Nielsen (Actor);Frank Drebin (Character);David Zucker (Director);Jerry Zucker (Director);Jim Abrahams (Director);ABC (Studio),Nostalgia,N/A
225_10.txt,Police Squad!,Positive,Acting;Plot;N/A,Leslie Nielsen (Actor); Alan S. Ackman (Director); ABC (Studio),Satisfaction,N/A
226_9.txt,Police Squad!,Positive,Acting;Plot;Humor,Leslie Nielsen (Actor); David Zucker (Director);  (Studio),Nostalgia,N/A
227_10.txt,N/A,Positive,Acting;Plot,N/A,Frustration,N/A
228_10.txt,N/A,Positive,Acting;Writing;Plot,Leslie Nielsen (Actor);Airplane (Movie),Nostalgia,N/A
